id,ID,food,Caloric Value,Protein,Carbohydrates,Fat,Sugars
1832,709,portabella mushrooms grilled,35,4.0,5.4,0.7,2.7
1833,710,maitake mushrooms,0,0.016,0.072,0.017,0.043
1834,711,shiitake mushrooms dried,11,0.3,2.7,0.061,0.046
1835,712,chanterelle mushrooms,2,0.033,0.4,0.063,0.076
1836,713,cloud ear fungus dried,80,2.6,20.4,0.2,0.0
1837,714,mushrooms cooked,44,3.4,8.3,0.7,3.7
1838,715,pepeao dried,72,1.2,19.4,0.1,0.0
1839,716,truffles,61,0.7,5.4,4.1,4.6
1840,717,jews ear,25,0.5,6.7,0.095,0.0
1841,718,enoki mushrooms,1,0.062,0.2,0.099,0.034
1842,719,morel mushrooms,4,0.4,0.7,0.07,0.096
1843,720,portabella mushrooms raw,19,1.8,3.3,0.3,2.2
1844,721,oyster mushroom,5,0.5,0.9,0.035,0.2
1845,0,cream cheese,51,0.9,0.8,5.0,0.5
1846,1,neufchatel cheese,215,7.8,3.1,19.4,2.7
1847,2,requeijao cremoso light catupiry,49,0.8,0.9,3.6,3.4
1848,3,ricotta cheese,30,1.5,1.5,2.0,0.091
1849,4,cream cheese low fat,30,1.2,1.2,2.3,0.9
1850,5,cream cheese fat free,19,2.8,1.4,0.2,1.0
1851,6,gruyere cheese,116,8.3,0.1,9.1,0.1
1852,7,cheddar cheese,113,6.4,0.9,9.3,0.1
1853,8,parmesan cheese,71,6.4,0.6,4.5,0.046
1854,9,romano cheese,19,1.6,0.2,1.3,0.088
1855,10,parmesan cheese grated,21,1.4,0.7,1.4,0.075
1856,11,port salut cheese,465,31.4,0.8,37.2,0.8
1857,12,swiss cheese,98,6.7,0.4,7.7,0.0
1858,13,goat cheese hard,128,8.6,0.6,10.1,0.6
1859,14,gouda cheese,100,7.0,0.6,7.7,0.6
1860,15,pepper jack cheese lucerne,75,5.0,0.0,6.0,0.0
1861,16,caraway cheese,106,7.1,0.9,8.3,0.0
1862,17,gjetost cheese,1058,21.9,96.8,67.0,0.0
1863,18,tilsit cheese,136,9.8,0.8,10.4,0.0
1864,19,goat cheese,103,6.1,0.009,8.4,0.031
1865,20,brick cheese,111,7.0,0.8,8.9,0.2
1866,21,asadero cheese,402,25.5,3.2,31.9,3.2
1867,22,camembert cheese,90,5.9,0.1,7.3,0.1
1868,23,provolone cheese reduced fat,310,27.9,4.0,19.9,0.6
1869,24,roquefort cheese,314,18.3,1.7,26.0,0.0
1870,25,queso blanco cheese,366,24.0,3.0,28.7,2.1
1871,26,queso seco cheese,315,23.8,2.0,23.6,0.5
1872,27,goat cheese soft,75,5.2,0.0,6.0,0.3
1873,28,mozzarella cheese,90,6.7,0.7,6.6,0.0
1874,29,chihuahua cheese,494,28.5,7.3,39.2,7.3
1875,30,limburger cheese,98,6.0,0.1,8.2,0.1
1876,31,muenster cheese,486,30.9,1.5,39.7,1.5
1877,32,queso fresco cheese,365,22.1,3.6,29.1,2.8
1878,33,brie cheese,100,6.2,0.1,8.3,0.1
1879,34,pimento cheese,525,31.0,2.4,43.7,0.9
1880,35,mexican cheese,316,27.7,3.8,21.7,0.6
1881,36,feta cheese,80,4.3,1.2,6.4,0.0
1882,37,mozzarella cheese fat free,159,35.8,4.0,0.0,1.7
1883,38,provolone cheese,463,33.8,2.8,35.1,0.7
1884,39,anejo cheese,492,28.3,6.1,39.6,6.1
1885,40,honey,64,0.08,17.3,0.0,17.2
1886,41,apple butter,35,0.045,8.5,0.063,7.1
1887,42,fruit jam,56,0.0,13.8,0.095,9.7
1888,43,chocolate hazelnut spread,100,1.0,11.5,5.5,10.0
1889,44,peanut butter,88,3.3,3.6,7.4,1.0
1890,45,peanut spread,101,3.8,2.2,8.5,0.5
1891,46,chicken spread,88,10.1,2.3,9.8,0.3
1892,47,cheese spread,708,17.0,8.4,68.6,8.4
1893,48,tahini,86,2.7,3.9,7.2,0.0
1894,49,orange marmalade,49,0.014,13.3,0.0,12.0
1895,50,american cheese spread,46,2.6,1.4,3.4,1.2
1896,51,apricot jam,48,0.1,12.9,0.01,8.7
1897,52,chunky peanut butter,94,3.8,3.5,8.0,1.3
1898,53,ham and cheese spread,37,2.4,0.3,2.8,0.0
1899,54,chicken and rice casserole homade,27,2.0,2.4,1.0,0.0
1900,55,picnic loaf,65,4.2,1.3,4.7,0.0
1901,56,corn tamale,309,5.8,44.3,12.0,12.3
1902,57,baked potato with cheese sauce bacon,451,18.4,44.4,25.9,0.0
1903,58,chinese egg roll,223,7.4,24.3,10.6,0.0
1904,59,butter croissant,231,4.7,26.1,12.0,6.4
1905,60,enchilada with cheese beef,323,11.9,30.5,17.6,0.0
1906,61,corned beef hash with potatoes,387,20.6,21.9,24.2,0.8
1907,62,biscuit with egg cheese bacon,436,17.4,35.4,25.3,2.5
1908,63,bagel with ham egg cheese,483,26.7,52.4,18.5,7.0
1909,64,quesadilla with chicken,529,27.1,43.3,27.5,3.4
1910,65,corn rice,110,1.8,25.2,0.3,3.0
1911,66,kung pao chicken,779,59.0,41.5,42.2,18.3
1912,67,beef empanada,298,10.1,27.8,16.3,1.6
1913,68,frijoles with cheese,225,11.4,28.7,7.8,0.0
1914,69,burrito with beef,285,9.1,43.9,8.1,4.1
1915,70,crispy chicken sandwich,350,14.8,33.2,17.6,3.9
1916,71,enchilada with cheese,374,15.4,21.2,25.3,3.6
1917,72,pork egg roll,189,8.4,25.1,6.1,4.5
1918,73,corn on the cob with butter,155,4.5,31.9,3.4,0.0
1919,74,pancakes with butter syrup,260,4.1,45.4,7.0,0.0
1920,75,burrito with beans,224,7.0,35.7,6.7,0.0
1921,76,scrambled eggs,100,6.5,1.0,7.6,0.8
1922,77,baked potato with sour cream,393,6.7,50.0,22.3,0.0
1923,78,turkey and gravy,161,14.1,11.1,6.3,0.0
1924,79,chicken egg roll,158,8.4,22.8,3.6,4.5
1925,80,vegetable egg roll,153,5.2,25.0,3.6,5.3
1926,81,ham cheese roll,67,3.8,1.1,5.2,0.0
1927,82,biscuit with ham,386,13.4,43.8,18.4,2.2
1928,83,lemon chicken,1440,68.6,122.0,74.9,55.2
1929,84,hummus,435,12.0,49.5,21.1,0.7
1930,85,croissant with egg cheese,368,12.8,24.3,24.7,0.0
1931,86,enchirito with cheese beef beans,344,17.9,33.8,16.1,0.0
1932,87,sweet sour pork,38,1.2,3.3,2.2,1.4
1933,88,crab cake,160,11.3,5.1,10.4,0.0
1934,89,egg dinner roll,107,3.3,18.2,2.2,1.5
1935,90,english muffin with egg cheese sausage,472,22.1,28.8,29.9,2.5
1936,91,buttermilk pancakes,86,2.6,10.9,3.5,0.0
1937,92,omelet,94,6.4,0.4,7.1,0.2
1938,93,taco with chicken cheese lettuce,185,13.0,19.3,6.2,1.3
1939,94,spinach souffle,230,10.7,8.0,17.6,2.5
1940,95,english muffin with cheese sausage,365,14.3,27.3,22.3,2.1
1941,96,potato gratin,328,12.4,27.6,18.6,0.0
1942,97,biscuit with egg,436,17.4,35.4,25.3,2.5
1943,98,french fries deep fried,222,2.4,29.4,10.5,0.2
1944,99,sweet sour chicken,46,1.8,4.4,2.3,2.1
1945,100,burrito with beans beef,460,27.8,47.0,18.0,5.3
1946,101,nachos with cinnamon sugar,592,7.2,63.4,36.0,0.0
1947,102,arroz con grandules,209,4.0,35.4,5.7,0.0
1948,103,chili con carne,271,14.7,33.1,8.8,4.7
1949,104,arroz con abichuelas,223,6.2,37.3,5.4,0.2
1950,105,biscuit with sausage,412,10.7,33.3,27.1,1.8
1951,106,vegetarian stew,304,42.0,17.3,7.4,3.1
1952,107,chicken sandwich with cheese,632,29.4,41.6,38.8,0.0
1953,108,biscuit with egg steak,410,17.9,21.3,28.4,0.0
1954,109,taco salad,212,10.0,17.9,11.2,0.0
1955,110,succotash,213,9.7,46.8,1.5,0.0
1956,111,nachos with cheese jalapeno peppers,608,16.8,60.1,34.1,0.0
1957,112,biscuit with egg ham,442,20.4,31.4,27.0,4.2
1958,113,ladyfingers,103,3.0,16.9,2.6,7.2
1959,114,mozzarella steak fried,102,4.6,7.7,5.9,0.7
1960,115,tamale navajo,285,11.7,33.7,11.4,1.8
1961,116,blueberry pancakes,84,2.3,11.0,3.5,0.0
1962,117,chimichanga with beef cheese,443,20.1,39.3,23.4,0.0
1963,118,egg cheese sandwich,340,15.6,25.9,19.4,0.0
1964,119,biscuit with egg bacon,458,17.0,28.6,31.1,3.3
1965,120,pupusas con queso,300,13.7,26.2,15.5,1.4
1966,121,apple croissant,145,4.2,21.1,5.0,0.0
1967,122,refried red beans,336,11.7,36.0,16.1,0.0
1968,123,tostada with guacamole,180,6.2,16.0,11.6,0.0
1969,124,chicken sandwich,468,30.4,39.1,20.9,6.8
1970,125,fried rice,228,6.5,43.4,3.2,0.6
1971,126,pupusas del cerdo,283,14.0,28.1,12.7,1.8
1972,127,turkey pot pie,699,25.8,70.3,34.9,0.0
1973,128,cheese croissant,331,7.4,37.6,16.7,9.1
1974,129,chimichanga with beef,425,19.6,42.8,19.7,0.0
1975,130,french toast with butter,178,5.2,18.0,9.4,0.0
1976,131,ham egg cheese sandwich,347,19.2,30.9,16.3,0.0
1977,132,english muffin with butter,189,4.9,30.4,5.8,0.0
1978,133,savoury noodle one pan dinner tandaco,172,0.0,5.5,1.2,0.0
1979,134,ham cheese sandwich,352,20.7,33.3,15.5,0.0
1980,135,sweet gefilte fish,35,3.8,3.1,0.7,0.0
1981,136,poached egg,72,6.3,0.4,4.7,0.2
1982,137,tostada with beef cheese,315,19.0,22.8,16.3,0.0
1983,138,tostada with beans cheese,223,9.6,26.5,9.9,0.0
1984,139,pork tamale,247,10.4,22.4,12.8,0.7
1985,140,nachos with cheese,274,3.5,27.9,17.2,1.7
1986,141,pulled pork in barbecue sauce,418,32.8,46.7,11.0,37.8
1987,142,baked potato with cheese sauce,474,14.6,46.5,28.7,0.0
1988,143,baked beans,310,11.1,43.3,10.3,0.0
1989,144,arroz con frijoles,220,6.8,35.6,5.6,1.3
1990,145,taco with beef cheese lettuce,156,6.1,13.7,8.8,0.6
1991,146,burrito with beans cheese beef,165,7.3,19.8,6.6,0.0
1992,147,egg mix,30,2.4,0.098,2.2,0.091
1993,148,falafel,57,2.3,5.4,3.0,0.0
1994,149,taco salad with chili con carne,193,11.6,17.7,8.8,0.0
1995,150,wonton wrappers,93,3.1,18.5,0.5,0.0
1996,151,hushpuppies,512,11.7,69.9,20.5,3.1
1997,152,chicken pot pie,598,14.6,57.3,34.6,7.2
1998,153,general tsos chicken,1578,69.0,128.3,87.5,62.1
1999,154,burrito with beans cheese,379,13.6,57.8,11.2,3.2
2000,155,vegetarian fillets,247,19.6,7.7,15.3,0.7
2001,156,biscuit with egg sausage,505,18.0,34.1,33.6,1.5
2002,157,chicken chow mein,513,40.8,50.1,16.9,10.5
2003,158,fruit burrito,231,2.5,35.0,9.5,0.0
2004,159,arroz con leche,369,8.1,63.0,9.3,38.6
2005,160,caramel custard flan,444,13.9,69.7,12.3,70.8
2006,161,gelatin dessert,167,3.3,38.3,0.0,36.4
2007,162,chocolate milk dessert,229,5.9,51.6,1.4,51.6
2008,163,chocolate mousse,338,6.2,24.1,24.0,22.2
2009,164,dulce de leche,60,1.3,10.5,1.4,9.5
2010,165,apple crisp,454,4.9,87.0,9.7,55.5
2011,166,spinach spaghetti cooked,182,6.4,36.6,0.9,0.0
2012,167,corn pasta cooked,176,3.7,39.1,1.0,0.0
2013,168,spaghetti with meat sauce,255,14.3,43.1,2.9,7.4
2014,169,pasta with meatballs in tomato sauce,273,10.6,28.3,13.0,7.2
2015,170,cheese tortellini,332,14.6,50.8,7.8,1.0
2016,171,pasta with sliced franks in tomato sauce,227,11.0,32.0,6.0,8.0
2017,172,lasagna,166,9.0,18.9,6.1,3.8
2018,173,macaroni cheese,310,12.6,43.7,9.4,3.0
2019,174,vegetable lasagna,316,15.6,32.2,13.7,5.8
2020,175,spinach egg noodles cooked,211,8.1,38.8,2.5,1.1
2021,176,cheese lasagna,316,15.9,33.6,13.0,10.3
2022,177,pasta with tomato sauce,176,5.6,35.1,1.8,10.1
2023,178,spinach pasta cooked,37,1.4,7.1,0.3,0.0
2024,179,vegetable chicken soup,166,12.3,21.1,4.8,3.4
2025,180,bean ham soup,198,10.3,33.5,2.5,7.8
2026,181,cream of chicken soup,227,6.0,18.0,14.5,1.4
2027,182,tomato soup canned,139,6.3,22.6,3.3,16.5
2028,183,egg drop soup,65,2.8,10.3,1.5,0.2
2029,184,scotch broth,197,12.1,23.0,6.4,0.0
2030,185,cream of onion soup,268,6.7,31.7,12.8,11.1
2031,186,chicken broth dry,10,0.7,1.1,0.2,0.0
2032,187,vegetable soup with beef broth,162,6.0,26.3,3.8,4.0
2033,188,chili with beans canned,287,14.6,30.5,14.1,3.0
2034,189,beef noodle soup,168,9.6,17.9,6.2,5.2
2035,190,consomme dry,17,2.2,1.9,0.2,1.1
2036,191,chicken mushroom soup,126,2.0,15.1,6.1,1.0
2037,192,beef vegetable soup,120,8.0,15.4,2.9,3.1
2038,193,black bean soup,234,12.4,39.6,3.4,6.4
2039,194,split pea soup with ham bacon,189,11.6,28.6,3.1,0.0
2040,195,cream of mushroom soup,199,3.4,17.1,13.4,1.0
2041,196,green pea soup,320,16.7,51.7,5.7,16.7
2042,197,chicken broth soup,78,11.1,1.9,2.6,0.9
2043,198,chicken mushroom chowder soup,431,16.2,38.3,23.7,0.0
2044,199,chicken dumplings soup,235,13.6,14.7,13.4,1.4
2045,200,chicken vegetable soup,148,7.1,17.0,5.6,3.0
2046,201,turkey vegetable soup,72,3.1,8.6,3.0,2.6
2047,202,wonton soup,71,4.6,11.7,0.6,0.8
2048,203,beef stock,31,4.7,2.9,0.2,1.3
2049,204,mushroom barley soup,186,4.6,29.3,5.5,0.0
2050,205,gazpacho soup,70,10.7,6.6,0.4,2.2
2051,206,beef mushroom soup,186,14.0,15.9,7.3,0.0
2052,207,chicken rice soup,127,12.3,13.0,3.2,1.4
2053,208,pepperpot soup,100,6.2,9.1,4.5,0.0
2054,209,vegetable soup,149,4.3,24.6,4.0,7.9
2055,210,chili beef soup,308,13.4,49.6,6.7,13.4
2056,211,chicken soup,174,12.4,16.9,6.5,2.1
2057,212,bean with frankfurters soup,188,10.0,22.0,7.0,0.0
2058,213,pea soup,161,8.3,25.6,2.8,8.3
2059,214,turkey soup,135,10.2,14.1,4.4,0.0
2060,215,stockpot soup,201,9.8,23.1,7.8,0.0
2061,216,hot sour soup,91,6.0,10.1,2.8,1.0
2062,217,cheese soup,203,2.0,28.0,9.7,9.3
2063,218,cream of potato soup,186,3.8,32.2,4.7,3.6
2064,219,bean with bacon soup,106,5.5,16.4,2.1,0.6
2065,220,fish stock,40,5.3,0.0,1.9,0.0
2066,221,split pea soup with ham,381,20.7,56.2,8.9,0.0
2067,222,beef broth soup,17,2.7,0.01,0.5,0.0
2068,223,lentil soup with ham,139,9.3,20.2,2.8,0.0
2069,224,tomato soup,98,2.2,22.5,0.7,12.2
2070,225,fish broth,39,4.9,1.0,1.5,0.2
2071,226,chili without beans canned,283,18.1,14.6,17.0,0.0
2072,227,minestrone soup,167,8.6,22.6,5.0,3.7
2073,228,clam chowder soup,154,4.4,24.5,4.4,6.8
2074,229,tomato vegetable soup,54,1.9,9.9,0.8,2.4
2075,230,cream of rice coup,127,2.2,28.1,0.2,0.022
2076,231,cream of celery soup,181,3.3,17.7,11.2,3.4
2077,232,chicken gravy,188,4.6,12.9,13.6,1.9
2078,233,tomato rice soup,240,4.2,44.1,5.5,15.2
2079,234,vegetable beef soup,128,18.1,9.6,2.0,0.0
2080,235,tomato beef noodle soup,281,8.9,42.3,8.6,0.0
2081,236,oyster stew soup,118,4.2,8.2,7.7,0.0
2082,237,ramen noodle soup dry,371,8.9,53.9,13.3,1.3
2083,238,chicken noodle soup,145,7.2,18.4,4.7,0.0
2084,239,chicken bouillon dry,11,0.7,0.7,0.6,0.7
2085,240,cream of asparagus soup,174,4.6,21.5,8.2,1.8
2086,241,turkey noodle soup,139,7.8,17.3,4.0,1.0
2087,242,cream of shrimp soup,181,5.6,16.5,10.4,0.0
2088,243,bean with pork soup,335,15.3,44.1,11.5,7.8
2089,244,chicken broth,12,1.0,1.0,0.5,0.0
2090,245,beef broth powder,8,0.6,0.6,0.3,0.6
2091,246,split pea soup,180,9.7,29.9,2.3,12.8
2092,247,escarole soup,61,3.4,4.0,4.0,0.0
2093,248,chicken stock,86,6.0,8.5,2.9,3.8
2094,249,tomato bisque soup,248,4.5,47.7,5.0,0.0
2095,250,shark fin soup,99,6.9,8.2,4.3,0.0
2096,251,onion soup,113,7.5,16.4,3.5,6.7
2097,252,chicken gumbo soup,113,5.3,16.8,2.9,4.9
2098,253,crab soup,95,10.4,12.5,0.8,0.0
2099,254,tripe soup,148,17.2,8.1,5.2,0.0
2100,255,little india little lunch,164,0.0,2.0,10.6,0.0
2101,256,original chicken sandwich chick fil a,125,0.0,0.0,5.1,0.0
2102,257,sausage mcmuffin mcdonalds,383,14.6,28.2,24.2,2.2
2103,258,sausage mcgriddles mcdonalds,421,11.4,42.2,24.0,15.2
2104,259,crispy chicken drumstick kentucky fried chicken,70,10.6,0.0,3.0,0.0
2105,260,chicken crispy drumsticks kentucky fried chicken,156,11.8,4.5,10.1,0.0
2106,261,biscuit kentucky fried chicken,185,3.8,22.1,9.1,1.7
2107,262,english muffin mcdonalds,97,5.7,2.9,2.3,1.5
2108,263,french fries mcdonalds,378,4.0,49.8,18.1,0.2
2109,264,hotdog,383,16.4,28.5,23.0,0.0
2110,265,french fries burger king,207,2.4,28.6,9.2,0.4
2111,266,original taco with beef cheese lettuce taco bell,158,6.1,13.7,8.8,0.6
2112,267,hotdog with chili,296,13.5,31.3,13.4,0.0
2113,268,chicken crispy wings kentucky fried chicken,148,9.2,5.1,10.1,0.0
2114,269,egg white delight mcdonalds,250,0.0,0.0,16.0,0.0
2115,270,french toast sticks burger king,73,1.3,8.7,3.7,2.1
2116,271,mcchicken mcdonalds,358,13.7,36.6,17.3,4.7
2117,272,nachos supreme taco bell,480,14.8,45.0,26.6,0.0
2118,273,crispy chicken wing kentucky fried chicken,104,12.6,1.3,5.3,0.0
2119,274,chicken strips burger king,105,6.6,7.4,5.5,0.0
2120,275,crispy chicken breast kentucky fried chicken,214,38.2,0.4,6.7,0.0
2121,276,sausage biscuit mcdonalds,440,11.3,31.8,29.7,2.3
2122,277,sausage burrito mcdonalds,339,13.0,24.2,17.1,1.4
2123,278,onion rings fried,27,0.3,2.8,1.6,0.4
2124,279,onion rings burger king,379,3.5,39.7,23.0,4.9
2125,280,turkey patty fried,79,3.9,4.4,5.0,0.053
2126,281,hotcakes with syrup mcdonalds,601,9.0,101.8,17.8,45.5
2127,282,crispy chicken thigh kentucky fried chicken,163,20.4,0.0,9.1,0.0
2128,283,corn dog,195,6.7,21.0,9.4,5.9
2129,284,chicken box mcdonalds,70,0.2,5.5,4.0,0.5
2130,285,potato wedges kentucky fried chicken,379,5.4,45.0,19.8,0.0
2131,286,scrambled eggs mcdonalds,98,7.7,0.9,7.5,0.1
2132,287,egg mcmuffin mcdonalds,287,17.2,27.3,12.2,2.7
2133,288,nachos taco bell,362,5.1,36.0,21.9,0.0
2134,289,biscuit large mcdonalds,310,5.5,39.4,14.4,2.7
2135,290,crispy chicken strips kentucky fried chicken,129,9.5,6.4,7.2,0.0
2136,291,hotcakes mcdonalds,113,3.0,19.0,2.9,4.4
2137,292,chicken crispy breast kentucky fried chicken,375,29.7,11.9,23.2,0.0
2138,293,hotcakes sausage mcdonalds,776,15.5,102.4,34.9,45.7
2139,294,chicken mcnuggets mcdonalds,48,2.5,2.4,3.2,0.025
2140,295,chips chipotle,151,0.2,2.1,7.1,2.1
2141,296,biscuit mcdonalds,261,4.7,33.3,12.2,2.2
2142,297,rice bowl with chicken,36,1.6,6.4,0.4,1.2
2143,298,spaghetti with meatballs,200,8.7,22.9,8.2,5.8
2144,299,meat ravioli canned,259,8.9,36.0,8.9,6.3
2145,300,cheese ravioli canned,186,6.0,33.0,3.5,9.0
2146,301,premium crispy chicken ranch blt sandwich mcdonalds,586,35.3,59.8,22.9,13.3
2147,302,steak sandwich,459,30.3,52.0,14.1,0.0
2148,303,cheeseburger burger king,380,19.4,31.5,19.7,6.0
2149,304,cheeseburger mcdonalds,313,15.4,33.1,14.0,7.4
2150,305,double cheeseburger,643,37.0,41.0,36.9,9.5
2151,306,double hamburger,942,52.1,51.4,58.6,13.2
2152,307,premium grilled chicken classic sandwich mcdonalds,366,28.3,44.6,8.6,10.0
2153,308,big n tasty with cheese mcdonalds,573,27.2,39.7,36.0,9.5
2154,309,premium grilled chicken club sandwich mcdonalds,493,38.3,44.3,18.0,6.4
2155,310,quarter pounder mcdonalds,417,24.1,37.9,19.8,8.8
2156,311,premium crispy chicken classic sandwich mcdonalds,524,27.8,58.6,20.0,12.4
2157,312,veggie burger,124,11.0,10.0,4.4,0.7
2158,313,quarter pounder with cheese mcdonalds,513,29.0,39.7,28.3,9.8
2159,314,beef sandwich steak raw,173,9.2,0.0,15.1,0.0
2160,315,cheeseburger,292,15.0,28.7,13.2,5.9
2161,316,premium grilled chicken ranch blt sandwich mcdonalds,412,33.7,44.3,10.9,10.5
2162,317,double whopper with cheese burger king,1061,57.7,53.9,68.1,14.4
2163,318,big mac mcdonalds,563,25.9,44.0,32.8,8.7
2164,319,sandwich with cold cuts,833,41.1,79.9,39.3,12.4
2165,320,filet o fish mcdonalds,378,15.1,35.4,19.6,4.9
2166,321,hand breaded chicken tenders carls jr,57,0.0,0.2,2.9,0.0
2167,322,grilled chicken sandwich wendys,370,0.0,0.0,8.0,0.0
2168,323,sandwich with roast beef,410,28.6,44.3,13.0,0.0
2169,324,hamburger burger king,258,14.7,26.5,10.4,5.5
2170,325,big n tasty mcdonalds,524,24.7,38.5,31.7,8.8
2171,326,roast beef sandwich,364,22.6,33.1,15.3,5.7
2172,327,roast beef sandwich with cheese,473,32.2,45.4,18.0,0.0
2173,328,hamburger,255,12.9,28.7,9.9,5.8
2174,329,premium fish sandwich burger king,572,22.6,58.7,27.4,7.8
2175,330,whopper burger king,790,35.4,52.8,48.4,13.0
2176,331,sandwich with tuna salad,584,29.7,55.4,28.0,0.0
2177,332,original chicken sandwich burger king,569,24.2,52.2,29.2,6.0
2178,333,double whopper burger king,942,52.1,51.4,58.6,13.2
2179,334,premium crispy chicken club sandwich mcdonalds,635,39.1,57.4,29.9,12.7
2180,335,hamburger mcdonalds,251,12.3,28.8,9.6,5.7
2181,336,pepperoni pizza dominos,308,12.7,36.0,12.6,4.2
2182,337,sausage pizza,325,13.3,35.5,14.3,3.9
2183,338,pepperoni pizza,313,13.0,35.5,13.2,3.6
2184,339,pepperoni pizza pizza hut,269,12.3,30.3,10.9,3.5
2185,340,cheese pizza pizza hut,260,11.5,30.0,10.5,3.2
2186,341,cheese pizza,285,12.2,35.7,10.4,3.8
2187,342,cheese pizza dominos,278,11.7,35.9,9.7,4.3
2188,343,meat vegetable pizza,332,15.0,34.5,14.8,5.1
2189,344,sucker raw,146,26.6,0.0,3.7,0.0
2190,345,northern pike raw,348,76.3,0.0,2.7,0.0
2191,346,haddock cooked,135,30.0,0.0,0.8,0.0
2192,347,burbot cooked,104,22.3,0.0,0.9,0.0
2193,348,pollock cooked,356,75.3,0.0,3.8,0.0
2194,349,rainbow smelt raw,27,5.0,0.0,0.7,0.0
2195,350,whitefish cooked,265,37.7,0.0,11.6,0.0
2196,351,walleye pike raw,148,30.4,0.0,1.9,0.0
2197,352,carp cooked,275,38.9,0.0,12.2,0.0
2198,353,wolffish cooked,293,53.4,0.0,7.3,0.0
2199,354,snapper cooked,218,44.7,0.0,2.9,0.0
2200,355,roe cooked,58,8.1,0.5,2.3,0.0
2201,356,anchovy raw,37,5.8,0.0,1.4,0.0
2202,357,herring raw,291,33.0,0.0,16.6,0.0
2203,358,cod raw,189,41.1,0.0,1.5,0.0
2204,359,tilapia raw,111,23.3,0.0,2.0,0.0
2205,360,whiting cooked,84,16.9,0.0,1.2,0.0
2206,361,skipjack tuna cooked,407,86.9,0.0,4.0,0.0
2207,362,salmon cooked,733,78.7,0.0,44.0,0.0
2208,363,chum salmon cooked,474,79.5,0.0,14.9,0.0
2209,364,american shad cooked,363,31.3,0.0,25.4,0.0
2210,365,shark cooked,65,5.3,1.8,3.9,0.0
2211,366,trout cooked,118,16.5,0.0,5.3,0.0
2212,367,swordfish raw,196,26.7,0.0,9.0,0.0
2213,368,rainbow trout cooked,119,16.9,0.0,5.2,0.0
2214,369,fish sandwich with cheese,374,15.1,35.4,19.6,4.9
2215,370,jellyfish dried,21,3.2,0.0,0.8,0.0
2216,371,mullet raw,139,23.0,0.0,4.5,0.0
2217,372,halibut cooked,353,71.7,0.0,5.1,0.0
2218,373,lingcod raw,213,44.2,0.0,2.7,0.0
2219,374,orange roughy cooked,30,6.4,0.0,0.3,0.0
2220,375,cisco raw,77,15.0,0.0,1.5,0.0
2221,376,florida pompano cooked,186,20.8,0.0,10.7,0.0
2222,377,snapper raw,218,44.7,0.0,2.9,0.0
2223,378,fish sandwich,565,22.6,58.7,27.4,7.8
2224,379,haddock raw,143,31.5,0.0,0.9,0.0
2225,380,ocean perch raw,51,9.8,0.0,1.0,0.0
2226,381,cuttlefish cooked,45,9.2,0.5,0.4,0.0
2227,382,cod cooked,189,41.1,0.0,1.5,0.0
2228,383,seatrout raw,248,39.8,0.0,8.6,0.0
2229,384,flounder raw,114,20.2,0.0,3.1,0.0
2230,385,spot cooked,79,11.9,0.0,3.1,0.0
2231,386,walleye pike cooked,148,30.4,0.0,1.9,0.0
2232,387,perch raw,55,11.6,0.0,0.6,0.0
2233,388,pumpkin seed sunfish raw,43,9.3,0.0,0.3,0.0
2234,389,salt mackerel,415,25.2,0.0,34.1,0.0
2235,390,mackerel cooked,231,21.0,0.0,15.7,0.0
2236,391,tilapia cooked,111,22.8,0.0,2.3,0.0
2237,392,drum raw,236,34.7,0.0,9.8,0.0
2238,393,atlantic croaker fried,192,15.8,6.6,11.0,0.0
2239,394,pumpkin seed sunfish cooked,42,9.2,0.0,0.3,0.0
2240,395,wolffish raw,294,53.6,0.0,7.3,0.0
2241,396,bluefin tuna cooked,276,44.9,0.0,9.4,0.0
2242,397,scup cooked,68,12.1,0.0,1.8,0.0
2243,398,herring cooked,290,32.9,0.0,16.6,0.0
2244,399,bluefish raw,186,30.1,0.0,6.4,0.0
2245,400,sheepshead cooked,234,48.4,0.0,3.0,0.0
2246,401,bass cooked,91,15.0,0.0,2.9,0.0
2247,402,pout cooked,279,58.4,0.0,3.2,0.0
2248,403,chinook salmon raw,709,78.9,0.0,41.3,0.0
2249,404,rockfish raw,172,35.1,0.0,2.6,0.0
2250,405,tilefish raw,371,67.6,0.0,8.9,0.0
2251,406,scup raw,174,31.3,0.0,4.5,0.0
2252,407,sablefish cooked,755,51.9,0.0,59.3,0.0
2253,408,tuna salad,383,32.9,19.3,19.0,0.0
2254,409,coho salmon cooked,255,34.7,0.0,11.8,0.0
2255,410,roe raw,20,3.1,0.2,0.9,0.0
2256,411,sea bass raw,125,23.8,0.0,2.6,0.0
2257,412,pink salmon cooked,349,56.0,0.0,12.0,0.0
2258,413,sockeye salmon cooked,493,82.1,0.0,17.3,0.0
2259,414,whitefish raw,265,37.8,0.0,11.6,0.0
2260,415,greenland halibut cooked,760,58.6,0.0,56.4,0.0
2261,416,northern pike cooked,350,76.5,0.0,2.7,0.0
2262,417,salmon raw,824,80.9,0.0,53.1,0.0
2263,418,turbot cooked,388,65.4,0.0,12.0,0.0
2264,419,surimi,28,4.3,1.9,0.3,0.0
2265,420,chinook salmon cooked,711,79.2,0.0,41.2,0.0
2266,421,mullet cooked,140,23.1,0.0,4.5,0.0
